Alg.RelSet.LC104.algFn	def	Fredy/L104.lean	59	{A : Type} → (Alg.RelSet.TB.TFobj A Alg.RelSet.LC104.dNat).carrier → Nat	The fold algebra `[ () ↦ 0, (dl,_,dr) ↦ 1 + imax dl dr ] : F(ℕ) → ℕ`.
Alg.RelSet.LC104.alg	def	Fredy/L104.lean	64	{A : Type} → Cat.Hom (Alg.RelSet.TB.TFobj A Alg.RelSet.LC104.dNat) Alg.RelSet.LC104.dNat	The algebra as a morphism (a `Map`) `F(ℕ) ⟶ ℕ` in `Rel(Set)`.
Alg.RelSet.LC104.depthFn	def	Fredy/L104.lean	67	{A : Type} → Alg.RelSet.TB.Tree A → Nat	The concrete fold (structural recursion): the length of the longest root-to-`nil` path.
Alg.RelSet.LC104.solve	def	Fredy/L104.lean	72	{A : Type} → Cat.Hom (Alg.RelSet.TB.dTree A) Alg.RelSet.LC104.dNat	**The allegory program**: LeetCode 104's solution as a morphism `dTree A ⟶ ℕ` in `Rel(Set)`.
Alg.RelSet.LC104.solve_map	thm	Fredy/L104.lean	75	∀ {A : Type}, Alg.Map Alg.RelSet.LC104.solve	`solve` is a `Map` (it is the graph of a function).
Alg.RelSet.LC104.cataTreeFold_alg	thm	Fredy/L104.lean	78	∀ {A : Type} (t : Alg.RelSet.TB.Tree A) (r : Nat), Alg.RelSet.TB.cataTreeFold Alg.RelSet.LC104.alg t r ↔ r = Alg.RelSet.LC104.depthFn t	The relational catamorphism of the (function) algebra `alg` is the graph of the concrete fold —
Alg.RelSet.LC104.solve_eq_cata	thm	Fredy/L104.lean	91	∀ {A : Type}, Alg.RelSet.LC104.solve = Alg.RelSet.TB.cataR Alg.RelSet.LC104.alg	**The program is a catamorphism**: `solve = ⦇[base, step]⦈`, with NO trailing projection —
Alg.RelSet.LC104.pathLen	def	Fredy/L104.lean	100	{A : Type} → Alg.RelSet.TB.Tree A → Nat → Prop	`pathLen t n` — `n` is the length of SOME root-to-`nil` path in `t`.
Alg.RelSet.LC104.spec	def	Fredy/L104.lean	105	{A : Type} → Cat.Hom (Alg.RelSet.TB.dTree A) Alg.RelSet.LC104.dNat	The **specification** as a morphism `dTree A ⟶ ℕ` in `Rel(Set)`: the relation of achievable
Alg.RelSet.LC104.pathLen_depth	thm	Fredy/L104.lean	111	∀ {A : Type} (t : Alg.RelSet.TB.Tree A), Alg.RelSet.LC104.pathLen t (Alg.RelSet.LC104.depthFn t)	The depth is itself an achievable path length (walk down the `imax`-larger side).
Alg.RelSet.LC104.pathLen_le_depth	thm	Fredy/L104.lean	121	∀ {A : Type} (t : Alg.RelSet.TB.Tree A) (n : Nat), Alg.RelSet.LC104.pathLen t n → n ≤ Alg.RelSet.LC104.depthFn t	The depth dominates every achievable path length.
Alg.RelSet.LC104.solve_correct	thm	Fredy/L104.lean	133	∀ {A : Type} (t : Alg.RelSet.TB.Tree A), Alg.RelSet.LC104.pathLen t (Alg.RelSet.LC104.depthFn t) ∧ ∀ (n : Nat), Alg.RelSet.LC104.pathLen t n → n ≤ Alg.RelSet.LC104.depthFn t	**Correctness of the allegory program** (`solve = max (≤) · Λ spec`, pointwise in
Alg.RelSet.LC104.leaf	def	Fredy/L104.lean	142	{A : Type} → A → Alg.RelSet.TB.Tree A	A single-node tree labelled `a`.
Alg.RelSet.LC104.bal	def	Fredy/L104.lean	144	{A : Type} → A → A → A → Alg.RelSet.TB.Tree A	A balanced height-2 tree: root `a` with leaf children `b`, `c`.
Alg.RelSet.LC110.imin	def	Fredy/L110.lean	43	Nat → Nat → Nat	Mathlib-free `Nat` `min`/`max` (copied from `L104`/`L124`)
Alg.RelSet.LC110.imax	def	Fredy/L110.lean	44	Nat → Nat → Nat	Mathlib-free `Nat` `min`/`max` (copied from `L104`/`L124`)
Alg.RelSet.LC110.dBool	def	Fredy/L110.lean	48	Alg.RelSet	The answer object: booleans.
Alg.RelSet.LC110.foldFn	def	Fredy/L110.lean	53	Alg.RelSet.TB.Tree Int → Nat × Bool	The tupled fold: `height` = longest root-to-`nil` path (mirrors L104's `depthFn`);
Alg.RelSet.LC110.heightFn	def	Fredy/L110.lean	62	Alg.RelSet.TB.Tree Int → Nat	`heightFn t` — the first fold component: `t`'s height.
Alg.RelSet.LC110.solveFn	def	Fredy/L110.lean	65	Alg.RelSet.TB.Tree Int → Bool	`solveFn t` — the answer: `true` iff `t` is height-balanced.
Alg.RelSet.LC110.heightFn_nil	thm	Fredy/L110.lean	68	Alg.RelSet.LC110.heightFn Alg.RelSet.TB.Tree.nil = 0	The program: the tupled fold `(height, balanced)`
Alg.RelSet.LC110.solveFn_nil	thm	Fredy/L110.lean	69	Alg.RelSet.LC110.solveFn Alg.RelSet.TB.Tree.nil = true	The program: the tupled fold `(height, balanced)`
Alg.RelSet.LC110.heightFn_node	thm	Fredy/L110.lean	71	∀ (l r : Alg.RelSet.TB.Tree Int) (a : Int), Alg.RelSet.LC110.heightFn (l.node a r) = 1 + Alg.RelSet.LC110.imax (Alg.RelSet.LC110.heightFn l) (Alg.RelSet.LC110.heightFn r)	The program: the tupled fold `(height, balanced)`
Alg.RelSet.LC110.solveFn_node	thm	Fredy/L110.lean	74	∀ (l r : Alg.RelSet.TB.Tree Int) (a : Int), Alg.RelSet.LC110.solveFn (l.node a r) = (Alg.RelSet.LC110.solveFn l && Alg.RelSet.LC110.solveFn r && decide (Alg.RelSet.LC110.imax (Alg.RelSet.LC110.heightFn l) (Alg.RelSet.LC110.heightFn r) - Alg.RelSet.LC110.imin (Alg.RelSet.LC110.heightFn l) (Alg.RelSet.LC110.heightFn r) ≤ 1))	The program: the tupled fold `(height, balanced)`
Alg.RelSet.LC110.solve	def	Fredy/L110.lean	79	Cat.Hom (Alg.RelSet.TB.dTree Int) Alg.RelSet.LC110.dBool	**The allegory program**: LeetCode 110's solution as a morphism `dTree Int ⟶ dBool` in
Alg.RelSet.LC110.solve_map	thm	Fredy/L110.lean	83	Alg.Map Alg.RelSet.LC110.solve	`solve` is a `Map` (it is the graph of a function).
Alg.RelSet.LC110.heightOf	def	Fredy/L110.lean	88	Alg.RelSet.TB.Tree Int → Nat	`heightOf t` — the length of `t`'s longest root-to-`nil` path (matches L104's spec target;
Alg.RelSet.LC110.IsBalanced	def	Fredy/L110.lean	94	Alg.RelSet.TB.Tree Int → Prop	`IsBalanced t` — `t` is height-balanced: vacuously so for `nil`; at `node l a r`, BOTH
Alg.RelSet.LC110.IsBalanced_nil	thm	Fredy/L110.lean	102	Alg.RelSet.LC110.IsBalanced Alg.RelSet.TB.Tree.nil	Specification: `heightOf` (matches `heightFn`) and `IsBalanced` (every node checked)
Alg.RelSet.LC110.foldFn_height	thm	Fredy/L110.lean	106	∀ (t : Alg.RelSet.TB.Tree Int), Alg.RelSet.LC110.heightFn t = Alg.RelSet.LC110.heightOf t	**The height invariant, proved FIRST** (S18's lesson: prove the scalar layer before reusing
Alg.RelSet.LC110.solve_correct	thm	Fredy/L110.lean	116	∀ (t : Alg.RelSet.TB.Tree Int), Alg.RelSet.LC110.solveFn t = true ↔ Alg.RelSet.LC110.IsBalanced t	**Correctness of the allegory program**: `solveFn t = true ↔ IsBalanced t` — the DECISION
Alg.RelSet.LC110.leaf	def	Fredy/L110.lean	132	Int → Alg.RelSet.TB.Tree Int	A single-node tree labelled `a`.
Alg.RelSet.LC1143.imax	def	Fredy/L1143.lean	47	Nat → Nat → Nat	Nat `max` (mathlib-free, so we control the rewrite lemmas — copy of `L121`'s `imax`,
Alg.RelSet.LC1143.imax_ge_left	thm	Fredy/L1143.lean	49	∀ (a b : Nat), a ≤ Alg.RelSet.LC1143.imax a b	Nat `max` (mathlib-free, so we control the rewrite lemmas — copy of `L121`'s `imax`,
Alg.RelSet.LC1143.imax_ge_right	thm	Fredy/L1143.lean	50	∀ (a b : Nat), b ≤ Alg.RelSet.LC1143.imax a b	Nat `max` (mathlib-free, so we control the rewrite lemmas — copy of `L121`'s `imax`,
Alg.RelSet.LC1143.imax_eq_or	thm	Fredy/L1143.lean	51	∀ (a b : Nat), Alg.RelSet.LC1143.imax a b = a ∨ Alg.RelSet.LC1143.imax a b = b	Nat `max` (mathlib-free, so we control the rewrite lemmas — copy of `L121`'s `imax`,
Alg.RelSet.LC1143.dInput	def	Fredy/L1143.lean	56	Alg.RelSet	The input object: the two sequences.
Alg.RelSet.LC1143.dAns	def	Fredy/L1143.lean	58	Alg.RelSet	The answer object: the LCS length.
Alg.RelSet.LC1143.lcsFuel	def	Fredy/L1143.lean	63	Nat → List Int → List Int → Nat	`lcsFuel fuel xs ys` — the naive LCS recurrence, with an explicit FUEL bound so the recursion
Alg.RelSet.LC1143.lcs	def	Fredy/L1143.lean	76	List Int → List Int → Nat	**The specification**: the length of the longest common subsequence of `xs` and `ys` — the
Alg.RelSet.LC1143.lcsFuel_nil_left	thm	Fredy/L1143.lean	80	∀ (fuel : Nat) (ys : List Int), Alg.RelSet.LC1143.lcsFuel fuel [] ys = 0	Spec: the naive match/mismatch recurrence, via a fuel-indexed helper
Alg.RelSet.LC1143.lcsFuel_nil_right	thm	Fredy/L1143.lean	83	∀ (fuel : Nat) (xs : List Int), Alg.RelSet.LC1143.lcsFuel fuel xs [] = 0	Spec: the naive match/mismatch recurrence, via a fuel-indexed helper
Alg.RelSet.LC1143.lcs_nil_left	thm	Fredy/L1143.lean	88	∀ (ys : List Int), Alg.RelSet.LC1143.lcs [] ys = 0	Spec: the naive match/mismatch recurrence, via a fuel-indexed helper
Alg.RelSet.LC1143.lcs_nil_right	thm	Fredy/L1143.lean	89	∀ (xs : List Int), Alg.RelSet.LC1143.lcs xs [] = 0	Spec: the naive match/mismatch recurrence, via a fuel-indexed helper
Alg.RelSet.LC1143.lcsFuel_stable	thm	Fredy/L1143.lean	91	∀ (xs ys : List Int) (fuel : Nat), xs.length + ys.length ≤ fuel → Alg.RelSet.LC1143.lcsFuel fuel xs ys = Alg.RelSet.LC1143.lcs xs ys	**Fuel invariance**: any fuel at least covering the input sizes agrees with `lcs`'s own
Alg.RelSet.LC1143.lcs_cons_eq	thm	Fredy/L1143.lean	140	∀ (x : Int) (xs : List Int) (y : Int) (ys : List Int), Alg.RelSet.LC1143.lcs (x :: xs) (y :: ys) = if x = y then Alg.RelSet.LC1143.lcs xs ys + 1 else Alg.RelSet.LC1143.imax (Alg.RelSet.LC1143.lcs (x :: xs) ys) (Alg.RelSet.LC1143.lcs xs (y :: ys))	**The book recurrence, recovered as a theorem**: `lcs`'s match/mismatch equation, at
Alg.RelSet.LC1143.rowStep	def	Fredy/L1143.lean	160	Int → List Int → List Nat → List Nat	One row-transition: given the previous row `prevRow` (indexed by suffixes of `ys`,
Alg.RelSet.LC1143.col	def	Fredy/L1143.lean	172	List Int → List Int → List Nat	The DP column for a fixed `ys`: `col ys xs` folds `rowStep` down `xs` (`ys.length + 1`
Alg.RelSet.LC1143.solveFn	def	Fredy/L1143.lean	179	List Int → List Int → Nat	**The program**: the DP-table entry for the FULL `ys` (position `0` of the final column).
Alg.RelSet.LC1143.solve	def	Fredy/L1143.lean	182	Cat.Hom Alg.RelSet.LC1143.dInput Alg.RelSet.LC1143.dAns	**The allegory program**: LeetCode 1143's DP solution as a morphism `dInput ⟶ dAns`.
Alg.RelSet.LC1143.solve_map	thm	Fredy/L1143.lean	185	Alg.Map Alg.RelSet.LC1143.solve	`solve` is a `Map` (it is the graph of a function).
Alg.RelSet.LC1143.spec	def	Fredy/L1143.lean	188	Cat.Hom Alg.RelSet.LC1143.dInput Alg.RelSet.LC1143.dAns	**The specification** as a morphism `dInput ⟶ dAns` in `Rel(Set)`: `(xs, ys)` relates to
Alg.RelSet.LC1143.targetRow	def	Fredy/L1143.lean	194	List Int → List Int → List Nat	The explicit target row for a fixed `xs`: entry `lcs xs (y :: ys), ..., lcs xs []`,
Alg.RelSet.LC1143.targetRow_head	thm	Fredy/L1143.lean	201	∀ (xs ys : List Int), (Alg.RelSet.LC1143.targetRow xs ys).headD 0 = Alg.RelSet.LC1143.lcs xs ys	The head of the target row is exactly the top-level `lcs` value.
Alg.RelSet.LC1143.replicate_eq_targetRow_nil	thm	Fredy/L1143.lean	205	∀ (ys : List Int), List.replicate (ys.length + 1) 0 = Alg.RelSet.LC1143.targetRow [] ys	The base column (`xs = []`) is the target row `targetRow []` (all `lcs [] _ = 0`).
Alg.RelSet.LC1143.rowStep_targetRow	thm	Fredy/L1143.lean	214	∀ (x : Int) (xs ys : List Int), Alg.RelSet.LC1143.rowStep x ys (Alg.RelSet.LC1143.targetRow xs ys) = Alg.RelSet.LC1143.targetRow (x :: xs) ys	**Crux lemma**: `rowStep` on the target row for `xs` produces exactly the target row for
Alg.RelSet.LC1143.col_eq_targetRow	thm	Fredy/L1143.lean	231	∀ (ys xs : List Int), Alg.RelSet.LC1143.col ys xs = Alg.RelSet.LC1143.targetRow xs ys	**The column-fold IS the target column**: `col ys xs` equals `targetRow xs ys`, for every
Alg.RelSet.LC1143.solve_correct	thm	Fredy/L1143.lean	241	∀ (xs ys : List Int), Alg.RelSet.LC1143.solveFn xs ys = Alg.RelSet.LC1143.lcs xs ys	**Correctness of the program**: `solveFn` computes exactly `lcs`.
Alg.RelSet.LC1143.solve_eq_spec	thm	Fredy/L1143.lean	246	Alg.RelSet.LC1143.solve = Alg.RelSet.LC1143.spec	**Correctness of the allegory program**: `solve = spec` as morphisms in `Rel(Set)`.
Alg.RelSet.LC121.imin	def	Fredy/L121.lean	43	Int → Int → Int	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imax	def	Fredy/L121.lean	44	Int → Int → Int	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imin_le_left	thm	Fredy/L121.lean	46	∀ (a b : Int), Alg.RelSet.LC121.imin a b ≤ a	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imin_le_right	thm	Fredy/L121.lean	47	∀ (a b : Int), Alg.RelSet.LC121.imin a b ≤ b	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imin_eq_or	thm	Fredy/L121.lean	48	∀ (a b : Int), Alg.RelSet.LC121.imin a b = a ∨ Alg.RelSet.LC121.imin a b = b	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imax_ge_left	thm	Fredy/L121.lean	50	∀ (a b : Int), a ≤ Alg.RelSet.LC121.imax a b	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imax_ge_right	thm	Fredy/L121.lean	51	∀ (a b : Int), b ≤ Alg.RelSet.LC121.imax a b	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.imax_eq_or	thm	Fredy/L121.lean	52	∀ (a b : Int), Alg.RelSet.LC121.imax a b = a ∨ Alg.RelSet.LC121.imax a b = b	Integer `min`/`max` (mathlib-free, so we control the rewrite lemmas)
Alg.RelSet.LC121.Prices	def	Fredy/L121.lean	57	Alg.RelSet	The object of price lists in `Rel(Set)` — `SnocList ℤ ℤ` (`wrap x` = single price, `snoc xs p`
Alg.RelSet.LC121.dZ	def	Fredy/L121.lean	60	Alg.RelSet	The object of integers (profits) in `Rel(Set)`.
Alg.RelSet.LC121.algFn	def	Fredy/L121.lean	65	(Alg.RelSet.SL.Fobj Int Int { carrier := Int × Int }).carrier → Int × Int	The fold algebra `[ x ↦ (x,0), ((m,b),p) ↦ (min m p, max b (p−m)) ] : F(ℤ×ℤ) → ℤ×ℤ`.
Alg.RelSet.LC121.alg	def	Fredy/L121.lean	70	Cat.Hom (Alg.RelSet.SL.Fobj Int Int { carrier := Int × Int }) { carrier := Int × Int }	The algebra as a morphism (a `Map`) `F(ℤ×ℤ) ⟶ ℤ×ℤ` in `Rel(Set)`.
Alg.RelSet.LC121.foldFn	def	Fredy/L121.lean	73	Alg.RelSet.SL.SnocList Int Int → Int × Int	The concrete fold (structural recursion), returning `(minSoFar, bestProfit)`.
Alg.RelSet.LC121.solveFn	def	Fredy/L121.lean	78	Alg.RelSet.SL.SnocList Int Int → Int	The answer: the second component (best profit) of the fold.
Alg.RelSet.LC121.solve	def	Fredy/L121.lean	81	Cat.Hom Alg.RelSet.LC121.Prices Alg.RelSet.LC121.dZ	**The allegory program**: LeetCode 121's solution as a morphism `Prices ⟶ ℤ` in `Rel(Set)`.
Alg.RelSet.LC121.solve_map	thm	Fredy/L121.lean	84	Alg.Map Alg.RelSet.LC121.solve	`solve` is a `Map` (it is the graph of a function).
Alg.RelSet.LC121.cataFold_alg	thm	Fredy/L121.lean	87	∀ (xs : Alg.RelSet.SL.SnocList Int Int) (r : Int × Int), Alg.RelSet.SL.cataFold Alg.RelSet.LC121.alg xs r ↔ r = Alg.RelSet.LC121.foldFn xs	The relational catamorphism of the (function) algebra `alg` is the graph of the concrete fold —
Alg.RelSet.LC121.solve_eq_cata	thm	Fredy/L121.lean	101	Alg.RelSet.LC121.solve = Cat.comp (Alg.RelSet.SL.cataR Alg.RelSet.LC121.alg) (Alg.RelSet.graph Prod.snd)	**The program is a catamorphism**: `solve = ⦇[base, step]⦈ · snd`, a fold followed by the
Alg.RelSet.LC121.mem	def	Fredy/L121.lean	112	Alg.RelSet.SL.SnocList Int Int → Int → Prop	`mem xs b` — the price `b` occurs in `xs`.
Alg.RelSet.LC121.Before	def	Fredy/L121.lean	117	Alg.RelSet.SL.SnocList Int Int → Int → Int → Prop	`Before xs b s` — a price `b` occurs strictly before a price `s` (a valid buy day `<` sell day).
Alg.RelSet.LC121.profit	def	Fredy/L121.lean	122	Alg.RelSet.SL.SnocList Int Int → Int → Prop	`profit xs v` — `v` is an achievable profit: either `0` (no trade) or `s − b` for a buy price
Alg.RelSet.LC121.spec	def	Fredy/L121.lean	127	Cat.Hom Alg.RelSet.LC121.Prices Alg.RelSet.LC121.dZ	The **specification** as a morphism `Prices ⟶ ℤ` in `Rel(Set)`: the relation of achievable
Alg.RelSet.LC121.imin_mono	thm	Fredy/L121.lean	140	∀ {a a' b b' : Int}, a ≤ a' → b ≤ b' → Alg.RelSet.LC121.imin a b ≤ Alg.RelSet.LC121.imin a' b'	`imin`/`imax` are monotone in both arguments.
Alg.RelSet.LC121.imax_mono	thm	Fredy/L121.lean	143	∀ {a a' b b' : Int}, a ≤ a' → b ≤ b' → Alg.RelSet.LC121.imax a b ≤ Alg.RelSet.LC121.imax a' b'	The greedy route: the profit sweep as the projection of a Pareto optimum
Alg.RelSet.LC121.genFn	def	Fredy/L121.lean	146	(Alg.RelSet.SL.Fobj Int Int { carrier := Int × Int }).carrier → Int × Int → Prop	The non-deterministic GENERATOR `S` whose Pareto frontier the deterministic fold computes: at a
Alg.RelSet.LC121.gen	def	Fredy/L121.lean	154	Cat.Hom (Alg.RelSet.SL.Fobj Int Int { carrier := Int × Int }) { carrier := Int × Int }	The generator as a (non-deterministic) morphism `F(ℤ×ℤ) ⟶ ℤ×ℤ`.
Alg.RelSet.LC121.prodDom	def	Fredy/L121.lean	157	Cat.Hom { carrier := Int × Int } { carrier := Int × Int }	The PRODUCT (Pareto) order used by the greedy theorem: `w` dominates `w'` iff its running min
Alg.RelSet.LC121.prodDom_trans	thm	Fredy/L121.lean	163	Cat.comp Alg.RelSet.LC121.prodDom Alg.RelSet.LC121.prodDom ⊑ Alg.RelSet.LC121.prodDom	`prodDom` is transitive (`R·R ⊑ R`).
Alg.RelSet.LC121.alg_mono	thm	Fredy/L121.lean	167	Alg.MonotonicAlg Alg.RelSet.LC121.alg Alg.RelSet.LC121.prodDom	The deterministic step `alg` is MONOTONIC on the product order `prodDom`.
Alg.RelSet.LC121.alg_le_gen	thm	Fredy/L121.lean	190	Alg.RelSet.LC121.alg ⊑ Alg.RelSet.LC121.gen	Greedy-step refinement, part 1: the deterministic choice is one of the generated candidates.
Alg.RelSet.LC121.gen_recip_alg_le	thm	Fredy/L121.lean	200	Cat.comp Alg.RelSet.LC121.gen° Alg.RelSet.LC121.alg ⊑ Alg.RelSet.LC121.prodDom°	Greedy-step refinement, part 2: the deterministic choice `prodDom`-dominates every candidate.
Alg.RelSet.LC121.alg_ref	thm	Fredy/L121.lean	218	Alg.RelSet.LC121.alg ⊑ Cat.comp (Alg.A Alg.RelSet.LC121.gen) (Alg.maxRel Alg.RelSet.LC121.prodDom)	The greedy-step refinement `alg ⊑ ΛS·max prodDom` (the hypothesis `greedy_max` consumes).
Alg.RelSet.LC121.profit_snoc	thm	Fredy/L121.lean	224	∀ (xs : Alg.RelSet.SL.SnocList Int Int) (p v : Int), Alg.RelSet.LC121.profit xs v → Alg.RelSet.LC121.profit (xs.snoc p) v	Lift a profit of `xs` to a profit of `snoc xs p` (the buy-before-sell window only grows).
Alg.RelSet.LC121.gen_sound	thm	Fredy/L121.lean	231	∀ (xs : Alg.RelSet.SL.SnocList Int Int) (w : Int × Int), Alg.RelSet.SL.cataFold Alg.RelSet.LC121.gen xs w → Alg.RelSet.LC121.mem xs w.fst ∧ Alg.RelSet.LC121.profit xs w.snd	**Soundness**: every generatable pair has a member first component (a price) and an achievable
Alg.RelSet.LC121.gen_total	thm	Fredy/L121.lean	252	∀ (xs : Alg.RelSet.SL.SnocList Int Int), ∃ w, Alg.RelSet.SL.cataFold Alg.RelSet.LC121.gen xs w	Totality of the generator (it is entire): every list has some generatable pair.
Alg.RelSet.LC121.mem_gen	thm	Fredy/L121.lean	260	∀ (xs : Alg.RelSet.SL.SnocList Int Int) (b : Int), Alg.RelSet.LC121.mem xs b → ∃ b2, Alg.RelSet.SL.cataFold Alg.RelSet.LC121.gen xs (b, b2)	**Completeness (first component)**: a price `b` occurring in `xs` is generatable as the first
Alg.RelSet.LC121.spec_gen	thm	Fredy/L121.lean	275	∀ (xs : Alg.RelSet.SL.SnocList Int Int) (v : Int), Alg.RelSet.LC121.profit xs v → ∃ e, Alg.RelSet.SL.cataFold Alg.RelSet.LC121.gen xs (e, v)	**Completeness**: every achievable profit `v` is the second component of some generatable pair.
Alg.RelSet.LC121.solve_correct	thm	Fredy/L121.lean	299	∀ (xs : Alg.RelSet.SL.SnocList Int Int), Alg.RelSet.LC121.profit xs (Alg.RelSet.LC121.solveFn xs) ∧ ∀ (v : Int), Alg.RelSet.LC121.profit xs v → v ≤ Alg.RelSet.LC121.solveFn xs	**Correctness of the allegory program** (`solve = max (≤) · Λ spec`, pointwise in `Rel(Set)`):
Alg.RelSet.LC121.solve_le_spec	thm	Fredy/L121.lean	309	Alg.RelSet.LC121.solve ⊑ Alg.RelSet.LC121.spec	**The program refines the specification**: every value `solve` returns is an achievable profit.
Alg.RelSet.LC121.ofList	def	Fredy/L121.lean	317	Int → List Int → Alg.RelSet.SL.SnocList Int Int	Build a price list from a first price and the rest, in day order.
Alg.RelSet.LC124.imin	def	Fredy/L124.lean	47	Int → Int → Int	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imax	def	Fredy/L124.lean	48	Int → Int → Int	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imin_le_left	thm	Fredy/L124.lean	50	∀ (a b : Int), Alg.RelSet.LC124.imin a b ≤ a	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imin_le_right	thm	Fredy/L124.lean	51	∀ (a b : Int), Alg.RelSet.LC124.imin a b ≤ b	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imin_eq_or	thm	Fredy/L124.lean	52	∀ (a b : Int), Alg.RelSet.LC124.imin a b = a ∨ Alg.RelSet.LC124.imin a b = b	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imax_ge_left	thm	Fredy/L124.lean	54	∀ (a b : Int), a ≤ Alg.RelSet.LC124.imax a b	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imax_ge_right	thm	Fredy/L124.lean	55	∀ (a b : Int), b ≤ Alg.RelSet.LC124.imax a b	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.imax_eq_or	thm	Fredy/L124.lean	56	∀ (a b : Int), Alg.RelSet.LC124.imax a b = a ∨ Alg.RelSet.LC124.imax a b = b	Integer `min`/`max` (copied from `L104`/`L121`, `Int`-typed here)
Alg.RelSet.LC124.omax	def	Fredy/L124.lean	61	Option Int → Option Int → Option Int	`omax` — maximum on `Option Int` with `none` (bottom, "nothing achievable") as the identity.
Alg.RelSet.LC124.omax_none_none	thm	Fredy/L124.lean	68	Alg.RelSet.LC124.omax none none = none	`Option`-max on `Int` (`none` is the bottom — "no path here")
Alg.RelSet.LC124.omax_none_some	thm	Fredy/L124.lean	69	∀ (y : Int), Alg.RelSet.LC124.omax none (some y) = some y	`Option`-max on `Int` (`none` is the bottom — "no path here")
Alg.RelSet.LC124.omax_some_none	thm	Fredy/L124.lean	70	∀ (x : Int), Alg.RelSet.LC124.omax (some x) none = some x	`Option`-max on `Int` (`none` is the bottom — "no path here")
Alg.RelSet.LC124.omax_some_some	thm	Fredy/L124.lean	71	∀ (x y : Int), Alg.RelSet.LC124.omax (some x) (some y) = some (Alg.RelSet.LC124.imax x y)	`Option`-max on `Int` (`none` is the bottom — "no path here")
Alg.RelSet.LC124.omax_eq_or	thm	Fredy/L124.lean	73	∀ (x y : Option Int), Alg.RelSet.LC124.omax x y = x ∨ Alg.RelSet.LC124.omax x y = y	`omax x y` always equals one of its two (whole) `Option` arguments.
Alg.RelSet.LC124.omax_ne_none_of_right_some	thm	Fredy/L124.lean	86	∀ (x : Option Int) (y : Int), Alg.RelSet.LC124.omax x (some y) ≠ none	`omax x (some y)` is never `none` — the "some" side always wins or gets beaten.
Alg.RelSet.LC124.dAns	def	Fredy/L124.lean	92	Alg.RelSet	The answer object: `Option Int`, `none` standing for "no path" (only the empty tree).
Alg.RelSet.LC124.foldFn	def	Fredy/L124.lean	97	Alg.RelSet.TB.Tree Int → Option Int × Int	The tupled fold: `gain` = max sum of a non-bending path starting at the root and going strictly
Alg.RelSet.LC124.gainFn	def	Fredy/L124.lean	110	Alg.RelSet.TB.Tree Int → Int	`gainFn t` — the second fold component: max sum of a non-bending root-started downward path
Alg.RelSet.LC124.solveFn	def	Fredy/L124.lean	114	Alg.RelSet.TB.Tree Int → Option Int	`solveFn t` — the answer: max sum of ANY path anywhere in `t` (`none` only for `Tree.nil`).
Alg.RelSet.LC124.gainFn_nil	thm	Fredy/L124.lean	117	Alg.RelSet.LC124.gainFn Alg.RelSet.TB.Tree.nil = 0	The program: the tupled fold `(best, gain)`
Alg.RelSet.LC124.solveFn_nil	thm	Fredy/L124.lean	118	Alg.RelSet.LC124.solveFn Alg.RelSet.TB.Tree.nil = none	The program: the tupled fold `(best, gain)`
Alg.RelSet.LC124.gainFn_node	thm	Fredy/L124.lean	120	∀ (l r : Alg.RelSet.TB.Tree Int) (a : Int), Alg.RelSet.LC124.gainFn (l.node a r) = a + Alg.RelSet.LC124.imax 0 (Alg.RelSet.LC124.imax (Alg.RelSet.LC124.gainFn l) (Alg.RelSet.LC124.gainFn r))	The program: the tupled fold `(best, gain)`
Alg.RelSet.LC124.solveFn_node	thm	Fredy/L124.lean	123	∀ (l r : Alg.RelSet.TB.Tree Int) (a : Int), Alg.RelSet.LC124.solveFn (l.node a r) = Alg.RelSet.LC124.omax (Alg.RelSet.LC124.omax (Alg.RelSet.LC124.solveFn l) (Alg.RelSet.LC124.solveFn r)) (some (a + Alg.RelSet.LC124.imax 0 (Alg.RelSet.LC124.gainFn l) + Alg.RelSet.LC124.imax 0 (Alg.RelSet.LC124.gainFn r)))	The program: the tupled fold `(best, gain)`
